animal_type,breed,age,weight,gender,primary_symptom,secondary_symptoms,data_source,age_category,weight_category,symptom_count,has_fever,has_vomiting,has_diarrhea,has_lethargy,has_coughing,has_appetite_loss,has_skin_lesions,has_lameness,symptom_severity,is_emergency,is_chronic,breed_size,breed_health_risk,life_stage,is_young,is_senior,weight_age_ratio,weight_status,symptom_pattern,season,time_of_day,urgency_level,animal_type_encoded,breed_encoded,gender_encoded,primary_symptom_encoded,symptom_severity_encoded,breed_size_encoded,breed_health_risk_encoded,life_stage_encoded,weight_status_encoded,symptom_pattern_encoded,season_encoded,time_of_day_encoded,data_source_encoded
Cow,Jersey,3.0,620.0,Male,Diarrhea,Diarrhea; Lethargy; Appetite Loss; Decreased Milk Yield,Animal Disease Prediction,Young,Giant,4,False,False,True,True,False,True,False,False,Medium,False,False,Unknown,Low Risk,Adult,False,False,155.0,Unknown,Gastrointestinal; Neurological,Fall,Night,2,5,60,1,128,3,4,5,0,3,6,0,3,0
Dog,Dachshund,7.0,5.5,Male,Coughing,Coughing; Labored Breathing; Lethargy; Appetite Loss,Animal Disease Prediction,Adult,Medium,4,False,False,False,True,True,True,False,False,Low,False,False,Small,Back Problems,Senior,False,False,0.6875,Normal,Gastrointestinal; Respiratory; Neurological,Summer,Night,1,7,37,1,106,2,2,0,5,0,14,2,3,0
Cat,Sphynx,4.0,3.2,Female,Eye Discharge,Eye Discharge; Nasal Discharge; Appetite Loss; Lethargy,Animal Disease Prediction,Adult,Small,4,False,False,False,True,False,True,False,False,Low,False,False,Unknown,Low Risk,Adult,False,False,0.64,Normal,Gastrointestinal; Respiratory; Neurological,Spring,Morning,1,3,107,0,210,2,4,5,0,0,14,1,2,0
Dog,Golden Retriever,4.0,28.0,Female,Lethargy,Lethargy; Vomiting; Diarrhea; Loss Of Appetite,Animal Disease Prediction,Adult,Large,4,False,True,True,True,False,False,False,False,Medium,False,False,Large,Cancer,Adult,False,False,5.6,Normal,Gastrointestinal; Neurological,Winter,Night,2,7,52,0,355,3,1,1,0,0,6,3,3,0
Cat,British Shorthair,3.0,5.5,Male,Appetite Loss,Appetite Loss; Coughing; Nasal Discharge; Eye Discharge,Animal Disease Prediction,Young,Medium,4,False,False,False,False,True,True,False,False,Medium,False,False,Unknown,Low Risk,Adult,False,False,1.375,Normal,Gastrointestinal; Respiratory,Summer,Evening,2,3,25,1,27,3,4,5,0,0,10,2,1,0
Horse,Arabian,10.0,450.0,Female,Lameness,Lameness; Fever; Swollen Joints; Lethargy,Animal Disease Prediction,Senior,Giant,4,True,False,False,True,False,False,False,True,Medium,False,False,Unknown,Low Risk,Senior,False,True,40.90909090909091,Unknown,Neurological; Musculoskeletal,Winter,Afternoon,2,18,10,0,341,3,4,5,5,3,23,3,0,0
Cow,Angus,6.0,600.0,Male,Coughing,Coughing; Nasal Discharge; Labored Breathing; Fever,Animal Disease Prediction,Adult,Giant,4,True,False,False,False,True,False,False,False,Low,False,False,Unknown,Low Risk,Senior,False,False,85.71428571428571,Unknown,Respiratory,Winter,Afternoon,1,5,8,1,106,2,4,5,5,3,24,3,0,0
Dog,Bulldog,5.0,22.0,Male,Vomiting,Vomiting; Appetite Loss; Fever; Diarrhea,Animal Disease Prediction,Adult,Large,4,True,True,True,False,False,True,False,False,Medium,False,False,Unknown,Respiratory,Adult,False,False,3.6666666666666665,Normal,Gastrointestinal,Summer,Night,2,7,27,1,694,3,4,7,0,0,2,2,3,0
Cat,Siamese,2.0,4.0,Female,Sneezing,Sneezing; Eye Discharge; Appetite Loss; Lethargy,Animal Disease Prediction,Young,Small,4,False,False,False,True,False,True,False,False,Low,False,False,Unknown,Low Risk,Young Adult,False,False,1.3333333333333333,Normal,Gastrointestinal; Respiratory; Neurological,Summer,Night,1,3,102,0,583,2,4,5,7,0,14,2,3,0
Horse,Quarter Horse,12.0,500.0,Male,Lameness,Lameness; Fever; Swollen Joints; Reduced Appetite,Animal Disease Prediction,Senior,Giant,4,True,False,False,False,False,False,False,True,Medium,False,False,Unknown,Low Risk,Senior,False,True,38.46153846153846,Unknown,Musculoskeletal,Summer,Evening,2,18,88,1,341,3,4,5,5,3,19,2,1,0
Cow,Hereford,3.0,570.0,Female,Lethargy,Lethargy; Diarrhea; Appetite Loss; Dehydration,Animal Disease Prediction,Young,Giant,4,False,False,True,True,False,True,False,False,Medium,False,False,Unknown,Low Risk,Adult,False,False,142.5,Unknown,Gastrointestinal; Neurological,Summer,Evening,2,5,56,0,355,3,4,5,0,3,6,2,1,0
Dog,Poodle,8.0,15.0,Male,Coughing,Coughing; Labored Breathing; Lethargy; Appetite Loss,Animal Disease Prediction,Senior,Medium,4,False,False,False,True,True,True,False,False,Low,False,False,Small,Skin Issues,Senior,False,True,1.6666666666666667,Normal,Gastrointestinal; Respiratory; Neurological,Summer,Night,1,7,87,1,106,2,2,8,5,0,14,2,3,0
Cat,Abyssinian,5.0,4.5,Female,Vomiting,Vomiting; Diarrhea; Loss Of Appetite; Dehydration,Animal Disease Prediction,Adult,Small,4,False,True,True,False,False,False,False,False,Medium,False,False,Unknown,Low Risk,Adult,False,False,0.75,Normal,Gastrointestinal,Winter,Night,2,3,1,0,694,3,4,5,0,0,2,3,3,0
Horse,Clydesdale,15.0,600.0,Male,Appetite Loss,Appetite Loss; Lethargy; Labored Breathing; Coughing,Animal Disease Prediction,Senior,Giant,4,False,False,False,True,True,True,False,False,Medium,False,False,Unknown,Low Risk,Senior,False,True,37.5,Unknown,Gastrointestinal; Respiratory; Neurological,Summer,Evening,2,18,33,1,27,3,4,5,5,3,14,2,1,0
Cow,Brahman,7.0,620.0,Female,Fever,Fever; Coughing; Lethargy; Decreased Milk Yield,Animal Disease Prediction,Adult,Giant,4,True,False,False,True,True,False,False,False,High,False,False,Unknown,Low Risk,Senior,False,False,77.5,Unknown,Respiratory; Neurological,Spring,Morning,3,5,24,0,229,1,4,5,5,3,28,1,2,0
Dog,Siberian Husky,9.0,25.0,Male,Lethargy,Lethargy; Vomiting; Diarrhea; Loss Of Appetite,Animal Disease Prediction,Senior,Large,4,False,True,True,True,False,False,False,False,Medium,False,False,Unknown,Low Risk,Senior,False,True,2.5,Normal,Gastrointestinal; Neurological,Fall,Evening,2,7,104,1,355,3,4,5,5,0,6,0,1,0
Cat,Ragdoll,4.0,5.0,Female,Eye Discharge,Eye Discharge; Nasal Discharge; Coughing; Lethargy,Animal Disease Prediction,Adult,Small,4,False,False,False,True,True,False,False,False,Low,False,False,Unknown,Low Risk,Adult,False,False,1.0,Normal,Respiratory; Neurological,Summer,Morning,1,3,89,0,210,2,4,5,0,0,28,2,2,0
Horse,Morgan,11.0,520.0,Female,Lameness,Lameness; Swollen Joints; Reduced Appetite; Weight Loss,Animal Disease Prediction,Senior,Giant,4,False,False,False,False,False,False,False,True,Medium,False,False,Unknown,Low Risk,Senior,False,True,43.333333333333336,Unknown,Musculoskeletal,Summer,Afternoon,2,18,76,0,341,3,4,5,5,3,19,2,0,0
Cow,Limousin,2.0,550.0,Male,Diarrhea,Diarrhea; Lethargy; Appetite Loss; Dehydration,Animal Disease Prediction,Young,Giant,4,False,False,True,True,False,True,False,False,Medium,False,False,Unknown,Low Risk,Adult,False,False,183.33333333333334,Unknown,Gastrointestinal; Neurological,Winter,Afternoon,2,5,68,1,128,3,4,5,0,3,6,3,0,0
Dog,Border Collie,3.0,17.0,Female,Coughing,Coughing; Labored Breathing; Fever; Nasal Discharge,Animal Disease Prediction,Young,Large,4,True,False,False,False,True,False,False,False,Low,False,False,Unknown,Low Risk,Adult,False,False,4.25,Normal,Respiratory,Summer,Evening,1,7,21,0,106,2,4,5,0,0,24,2,1,0
Cat,Devon Rex,6.0,4.2,Male,Vomiting,Vomiting; Appetite Loss; Lethargy; Weight Loss,Animal Disease Prediction,Adult,Small,4,False,True,False,True,False,True,False,False,Medium,False,False,Unknown,Low Risk,Adult,False,False,0.6,Normal,Gastrointestinal; Neurological,Summer,Morning,2,3,39,1,694,3,4,5,0,0,6,2,2,0
Horse,Standardbred,7.0,540.0,Male,Lameness,Lameness; Swollen Joints; Lethargy; Weight Loss,Animal Disease Prediction,Adult,Giant,4,False,False,False,True,False,False,False,True,Medium,False,False,Unknown,Low Risk,Senior,False,False,67.5,Unknown,Neurological; Musculoskeletal,Summer,Evening,2,18,108,1,341,3,4,5,5,3,23,2,1,0
Cow,Red Angus,5.0,620.0,Female,Fever,Fever; Diarrhea; Lethargy; Appetite Loss,Animal Disease Prediction,Adult,Giant,4,True,False,True,True,False,True,False,False,High,False,False,Unknown,Low Risk,Senior,False,False,103.33333333333333,Unknown,Gastrointestinal; Neurological,Winter,Evening,3,5,91,0,229,1,4,5,5,3,6,3,1,0
Dog,Chihuahua,3.0,2.5,Male,Sneezing,Sneezing; Eye Discharge; Labored Breathing; Lethargy,Animal Disease Prediction,Young,Small,4,False,False,False,True,False,False,False,False,Low,False,False,Toy,Low Risk,Adult,False,False,0.625,Underweight,Respiratory; Neurological,Summer,Morning,1,7,32,1,583,2,3,5,0,2,28,2,2,0
Cat,Sphynx,5.0,3.0,Female,Vomiting,Vomiting; Appetite Loss; Diarrhea; Weight Loss,Animal Disease Prediction,Adult,Small,4,False,True,True,False,False,True,False,False,Medium,False,False,Unknown,Low Risk,Adult,False,False,0.5,Normal,Gastrointestinal,Fall,Evening,2,3,107,0,694,3,4,5,0,0,2,0,1,0
Horse,Shire,10.0,680.0,Female,Lethargy,Lethargy; Fever; Appetite Loss; Weight Loss,Animal Disease Prediction,Senior,Giant,4,True,False,False,True,False,True,False,False,Medium,False,False,Unknown,Low Risk,Senior,False,True,61.81818181818182,Unknown,Gastrointestinal; Neurological,Winter,Afternoon,2,18,100,0,355,3,4,5,5,3,6,3,0,0
Cow,Guernsey,4.0,590.0,Male,Appetite Loss,Appetite Loss; Lethargy; Diarrhea; Dehydration,Animal Disease Prediction,Adult,Giant,4,False,False,True,True,False,True,False,False,Medium,False,False,Unknown,Low Risk,Adult,False,False,118.0,Unknown,Gastrointestinal; Neurological,Fall,Night,2,5,54,1,27,3,4,5,0,3,6,0,3,0
Dog,Dachshund,7.0,8.0,Female,Vomiting,Vomiting; Diarrhea; Weight Loss; Appetite Loss,Animal Disease Prediction,Adult,Medium,4,False,True,True,False,False,True,False,False,Medium,False,False,Small,Back Problems,Senior,False,False,1.0,Normal,Gastrointestinal,Winter,Night,2,7,37,0,694,3,2,0,5,0,2,3,3,0
Cat,Maine Coon,9.0,6.5,Male,Lethargy,Lethargy; Appetite Loss; Weight Loss; Dehydration,Animal Disease Prediction,Senior,Medium,4,False,False,False,True,False,True,False,False,Medium,False,False,Unknown,Low Risk,Senior,False,True,0.65,Normal,Gastrointestinal; Neurological,Summer,Evening,2,3,70,1,355,3,4,5,5,0,6,2,1,0
Horse,Thoroughbred,14.0,520.0,Male,Coughing,Coughing; Labored Breathing; Fever; Weight Loss,Animal Disease Prediction,Senior,Giant,4,True,False,False,False,True,False,False,False,Low,False,False,Unknown,Low Risk,Senior,False,True,34.666666666666664,Unknown,Respiratory,Fall,Morning,1,18,114,1,106,2,4,5,5,3,24,0,2,0
Cow,Jersey,6.0,600.0,Female,Fever,Fever; Nasal Discharge; Decreased Milk Yield; Lethargy,Animal Disease Prediction,Adult,Giant,4,True,False,False,True,False,False,False,False,High,False,False,Unknown,Low Risk,Senior,False,False,85.71428571428571,Unknown,Respiratory; Neurological,Winter,Morning,3,5,60,0,229,1,4,5,5,3,28,3,2,0
Dog,Labrador Retriever,11.0,35.0,Male,Lethargy,Lethargy; Loss Of Appetite; Fever; Vomiting,Animal Disease Prediction,Senior,XLarge,4,True,True,False,True,False,False,False,False,Medium,False,False,Large,Obesity,Geriatric,False,True,2.9166666666666665,Normal,Gastrointestinal; Neurological,Spring,Afternoon,2,7,63,1,355,3,1,6,1,0,6,1,0,0
Cat,Persian,8.0,5.0,Female,Coughing,Coughing; Nasal Discharge; Eye Discharge; Loss Of Appetite,Animal Disease Prediction,Senior,Small,4,False,False,False,False,True,False,False,False,Low,False,False,Unknown,Low Risk,Senior,False,True,0.5555555555555556,Normal,Respiratory,Summer,Morning,1,3,82,0,106,2,4,5,5,0,24,2,2,0
Dog,German Shepherd,6.0,30.0,Female,Coughing,Coughing; Labored Breathing; Lethargy; Loss Of Appetite,Animal Disease Prediction,Adult,Large,4,False,False,False,True,True,False,False,False,Low,False,False,Large,Hip Dysplasia,Adult,False,False,4.285714285714286,Normal,Respiratory; Neurological,Winter,Morning,1,7,51,0,106,2,1,4,0,0,28,3,2,0
Cat,Scottish Fold,4.0,4.8,Male,Sneezing,Sneezing; Eye Discharge; Appetite Loss; Lethargy,Animal Disease Prediction,Adult,Small,4,False,False,False,True,False,True,False,False,Low,False,False,Unknown,Low Risk,Adult,False,False,0.96,Normal,Gastrointestinal; Respiratory; Neurological,Spring,Afternoon,1,3,97,1,583,2,4,5,0,0,14,1,0,0
Horse,Appaloosa,10.0,510.0,Female,Lameness,Lameness; Fever; Swollen Joints; Reduced Appetite,Animal Disease Prediction,Senior,Giant,4,True,False,False,False,False,False,False,True,Medium,False,False,Unknown,Low Risk,Senior,False,True,46.36363636363637,Unknown,Musculoskeletal,Winter,Evening,2,18,9,0,341,3,4,5,5,3,19,3,1,0
Cow,Holstein,7.0,590.0,Male,Coughing,Coughing; Nasal Discharge; Labored Breathing; Lethargy,Animal Disease Prediction,Adult,Giant,4,False,False,False,True,True,False,False,False,Low,False,False,Unknown,Low Risk,Senior,False,False,73.75,Unknown,Respiratory; Neurological,Spring,Night,1,5,59,1,106,2,4,5,5,3,28,1,3,0
Dog,Beagle,5.0,10.0,Male,Vomiting,Vomiting; Diarrhea; Loss Of Appetite; Fever,Animal Disease Prediction,Adult,Medium,4,True,True,True,False,False,False,False,False,Medium,False,False,Small,Epilepsy,Adult,False,False,1.6666666666666667,Normal,Gastrointestinal,Summer,Afternoon,2,7,13,1,694,3,2,3,0,0,2,2,0,0
Horse,Arabian,13.0,490.0,Male,Fever,Fever; Nasal Discharge; Labored Breathing; Lethargy,Animal Disease Prediction,Senior,Giant,4,True,False,False,True,False,False,False,False,High,False,False,Unknown,Low Risk,Senior,False,True,35.0,Unknown,Respiratory; Neurological,Fall,Evening,3,18,10,1,229,1,4,5,5,3,28,0,1,0
Cow,Simmental,8.0,630.0,Female,Loss Of Appetite,Loss Of Appetite; Weight Loss; Lethargy; Reduced Milk Production,Animal Disease Prediction,Senior,Giant,4,False,False,False,True,False,False,False,False,Low,False,False,Unknown,Low Risk,Senior,False,True,70.0,Unknown,Gastrointestinal; Neurological,Spring,Afternoon,1,5,105,0,368,2,4,5,5,3,6,1,0,0
Dog,Rottweiler,7.0,35.0,Female,Vomiting,Vomiting; Diarrhea; Loss Of Appetite; Dehydration,Animal Disease Prediction,Adult,XLarge,4,False,True,True,False,False,False,False,False,Medium,False,False,Large,Low Risk,Senior,False,False,4.375,Normal,Gastrointestinal,Winter,Evening,2,7,94,0,694,3,1,5,5,0,2,3,1,0
Cat,Siberian,2.0,5.5,Male,Coughing,Coughing; Sneezing; Nasal Discharge; Eye Discharge,Animal Disease Prediction,Young,Medium,4,False,False,False,False,True,False,False,False,Low,False,False,Unknown,Low Risk,Young Adult,False,False,1.8333333333333333,Normal,Respiratory,Summer,Afternoon,1,3,103,1,106,2,4,5,7,0,24,2,0,0
Horse,American Quarter,14.0,520.0,Female,Swollen Joints,Swollen Joints; Lameness; Fever; Loss Of Appetite,Animal Disease Prediction,Senior,Giant,4,True,False,False,False,False,False,False,True,Low,False,False,Unknown,Low Risk,Senior,False,True,34.666666666666664,Unknown,Musculoskeletal,Spring,Evening,1,18,5,0,639,2,4,5,5,3,19,1,1,0
Cow,Shorthorn,5.0,600.0,Male,Diarrhea,Diarrhea; Dehydration; Lethargy; Loss Of Appetite,Animal Disease Prediction,Adult,Giant,4,False,False,True,True,False,False,False,False,Medium,False,False,Unknown,Low Risk,Senior,False,False,100.0,Unknown,Gastrointestinal; Neurological,Winter,Afternoon,2,5,101,1,128,3,4,5,5,3,6,3,0,0
Dog,Shih Tzu,4.0,7.0,Female,Coughing,Coughing; Labored Breathing; Appetite Loss; Lethargy,Animal Disease Prediction,Adult,Medium,4,False,False,False,True,True,True,False,False,Low,False,False,Unknown,Low Risk,Adult,False,False,1.4,Normal,Gastrointestinal; Respiratory; Neurological,Winter,Evening,1,7,99,0,106,2,4,5,0,0,14,3,1,0
Cat,American Curl,5.0,3.7,Male,Vomiting,Vomiting; Diarrhea; Dehydration; Weight Loss,Animal Disease Prediction,Adult,Small,4,False,True,True,False,False,False,False,False,Medium,False,False,Unknown,Low Risk,Adult,False,False,0.6166666666666667,Normal,Gastrointestinal,Winter,Afternoon,2,3,4,1,694,3,4,5,0,0,2,3,0,0
Horse,Percheron,12.0,600.0,Male,Swollen Joints,Swollen Joints; Lameness; Appetite Loss; Weight Loss,Animal Disease Prediction,Senior,Giant,4,False,False,False,False,False,True,False,True,Low,False,False,Unknown,Low Risk,Senior,False,True,46.15384615384615,Unknown,Gastrointestinal; Musculoskeletal,Spring,Night,1,18,81,1,639,2,4,5,5,3,5,1,3,0
Cow,Brahman,3.0,570.0,Female,Fever,Fever; Nasal Discharge; Lethargy; Coughing,Animal Disease Prediction,Young,Giant,4,True,False,False,True,True,False,False,False,High,False,False,Unknown,Low Risk,Adult,False,False,142.5,Unknown,Respiratory; Neurological,Spring,Night,3,5,24,0,229,1,4,5,0,3,28,1,3,0
Dog,Chihuahua,9.0,2.0,Male,Vomiting,Vomiting; Loss Of Appetite; Diarrhea; Lethargy,Animal Disease Prediction,Senior,Small,4,False,True,True,True,False,False,False,False,Medium,False,False,Toy,Low Risk,Senior,False,True,0.2,Underweight,Gastrointestinal; Neurological,Spring,Morning,2,7,32,1,694,3,3,5,5,2,6,1,2,0
Cat,Manx,4.0,3.3,Female,Eye Discharge,Eye Discharge; Nasal Discharge; Sneezing; Coughing,Animal Disease Prediction,Adult,Small,4,False,False,False,False,True,False,False,False,Low,False,False,Unknown,Low Risk,Adult,False,False,0.6599999999999999,Normal,Respiratory,Fall,Evening,1,3,71,0,210,2,4,5,0,0,24,0,1,0
Horse,Tennessee Walker,16.0,530.0,Female,Weight Loss,Weight Loss; Loss Of Appetite; Lethargy; Fever,Animal Disease Prediction,Geriatric,Giant,4,True,False,False,True,False,False,False,False,High,False,False,Unknown,Low Risk,Senior,False,True,31.176470588235293,Unknown,Neurological,Spring,Afternoon,3,18,111,0,709,1,4,5,5,3,20,1,0,0
Cow,Jersey,6.0,620.0,Male,Weight Loss,Weight Loss; Reduced Milk Production; Lethargy; Appetite Loss,Animal Disease Prediction,Adult,Giant,4,False,False,False,True,False,True,False,False,High,False,False,Unknown,Low Risk,Senior,False,False,88.57142857142857,Unknown,Gastrointestinal; Neurological,Spring,Evening,3,5,60,1,709,1,4,5,5,3,6,1,1,0
Dog,Dalmatian,8.0,20.0,Female,Vomiting,Vomiting; Diarrhea; Weight Loss; Dehydration,Animal Disease Prediction,Senior,Large,4,False,True,True,False,False,False,False,False,Medium,False,False,Unknown,Low Risk,Senior,False,True,2.2222222222222223,Normal,Gastrointestinal,Spring,Night,2,7,38,0,694,3,4,5,5,0,2,1,3,0
Cat,Bombay,6.0,4.0,Male,Lethargy,Lethargy; Vomiting; Loss Of Appetite; Weight Loss,Animal Disease Prediction,Adult,Small,4,False,True,False,True,False,False,False,False,Medium,False,False,Unknown,Low Risk,Adult,False,False,0.5714285714285714,Normal,Gastrointestinal; Neurological,Fall,Evening,2,3,20,1,355,3,4,5,0,0,6,0,1,0
Horse,Welsh Pony,10.0,450.0,Male,Lameness,Lameness; Swollen Joints; Reduced Appetite; Weight Loss,Animal Disease Prediction,Senior,Giant,4,False,False,False,False,False,False,False,True,Medium,False,False,Unknown,Low Risk,Senior,False,True,40.90909090909091,Unknown,Musculoskeletal,Spring,Afternoon,2,18,118,1,341,3,4,5,5,3,19,1,0,0
Cow,Brown Swiss,3.0,580.0,Female,Diarrhea,Diarrhea; Dehydration; Loss Of Appetite; Lethargy,Animal Disease Prediction,Young,Giant,4,False,False,True,True,False,False,False,False,Medium,False,False,Unknown,Low Risk,Adult,False,False,145.0,Unknown,Gastrointestinal; Neurological,Winter,Evening,2,5,26,0,128,3,4,5,0,3,6,3,1,0
Dog,Akita,6.0,35.0,Male,Lethargy,Lethargy; Loss Of Appetite; Fever; Vomiting,Animal Disease Prediction,Adult,XLarge,4,True,True,False,True,False,False,False,False,Medium,False,False,Unknown,Low Risk,Adult,False,False,5.0,Normal,Gastrointestinal; Neurological,Spring,Afternoon,2,7,2,1,355,3,4,5,0,0,6,1,0,0
Cat,British Shorthair,7.0,4.4,Female,Nasal Discharge,Nasal Discharge; Eye Discharge; Sneezing; Lethargy,Animal Disease Prediction,Adult,Small,4,False,False,False,True,False,False,False,False,Low,False,False,Unknown,Low Risk,Senior,False,False,0.55,Normal,Respiratory; Neurological,Winter,Night,1,3,25,0,409,2,4,5,5,0,28,3,3,0
Horse,Morgan,11.0,530.0,Female,Weight Loss,Weight Loss; Swollen Joints; Reduced Appetite; Fever,Animal Disease Prediction,Senior,Giant,4,True,False,False,False,False,False,False,False,High,False,False,Unknown,Low Risk,Senior,False,True,44.166666666666664,Unknown,General,Winter,Night,3,18,76,0,709,1,4,5,5,3,18,3,3,0
Cow,Guernsey,5.0,610.0,Male,Nasal Discharge,Nasal Discharge; Coughing; Labored Breathing; Fever,Animal Disease Prediction,Adult,Giant,4,True,False,False,False,True,False,False,False,Low,False,False,Unknown,Low Risk,Senior,False,False,101.66666666666667,Unknown,Respiratory,Winter,Night,1,5,54,1,409,2,4,5,5,3,24,3,3,0
Dog,Boxer,8.0,27.0,Female,Vomiting,Vomiting; Lethargy; Diarrhea; Loss Of Appetite,Animal Disease Prediction,Senior,Large,4,False,True,True,True,False,False,False,False,Medium,False,False,Unknown,Cardiac,Senior,False,True,3.0,Normal,Gastrointestinal; Neurological,Fall,Morning,2,7,23,0,694,3,4,2,5,0,6,0,2,0
Cat,Abyssinian,4.0,4.5,Male,Eye Discharge,Eye Discharge; Lethargy; Nasal Discharge; Sneezing,Animal Disease Prediction,Adult,Small,4,False,False,False,True,False,False,False,False,Low,False,False,Unknown,Low Risk,Adult,False,False,0.9,Normal,Respiratory; Neurological,Fall,Night,1,3,1,1,210,2,4,5,0,0,28,0,3,0
Dog,Golden Retriever,5.0,32.0,Male,Vomiting,Vomiting; Diarrhea; Loss Of Appetite; Lethargy,Animal Disease Prediction,Adult,XLarge,4,False,True,True,True,False,False,False,False,Medium,False,False,Large,Cancer,Adult,False,False,5.333333333333333,Normal,Gastrointestinal; Neurological,Fall,Evening,2,7,52,1,694,3,1,1,0,0,6,0,1,0
