animal_type,breed,age,weight,gender,primary_symptom,secondary_symptoms,data_source,age_category,weight_category,symptom_count,has_fever,has_vomiting,has_diarrhea,has_lethargy,has_coughing,has_appetite_loss,has_skin_lesions,has_lameness
Horse,Paint,14.0,500.0,Male,Lameness,Lameness; Weight Loss; Reduced Appetite; Swollen Joints,Animal Disease Prediction,Senior,Giant,4,False,False,False,False,False,False,False,True
Cow,Hereford,7.0,590.0,Female,Diarrhea,Diarrhea; Dehydration; Lethargy; Appetite Loss,Animal Disease Prediction,Adult,Giant,4,False,False,True,True,False,True,False,False
Rabbit,Flemish Giant,5.0,6.8,Female,Lethargy,Lethargy; Appetite Loss; Weight Loss; Diarrhea,Animal Disease Prediction,Adult,Medium,4,False,False,True,True,False,True,False,False
Sheep,Dorper,6.0,65.0,Male,Coughing,Coughing; Labored Breathing; Nasal Discharge; Appetite Loss,Animal Disease Prediction,Adult,Giant,4,False,False,False,False,True,True,False,False
Goat,Nubian,3.0,70.0,Female,Diarrhea,Diarrhea; Dehydration; Lethargy; Appetite Loss,Animal Disease Prediction,Young,Giant,4,False,False,True,True,False,True,False,False
Dog,Poodle,7.0,15.0,Female,Lethargy,Lethargy; Vomiting; Loss Of Appetite; Diarrhea,Animal Disease Prediction,Adult,Medium,4,False,True,True,True,False,False,False,False
Cat,Maine Coon,5.0,5.2,Male,Nasal Discharge,Nasal Discharge; Eye Discharge; Sneezing; Lethargy,Animal Disease Prediction,Adult,Medium,4,False,False,False,True,False,False,False,False
Horse,Arabian,9.0,460.0,Female,Lameness,Lameness; Swollen Joints; Loss Of Appetite; Reduced Mobility,Animal Disease Prediction,Senior,Giant,4,False,False,False,False,False,False,False,True
Cow,Jersey,6.0,570.0,Male,Coughing,Coughing; Nasal Discharge; Labored Breathing; Fever,Animal Disease Prediction,Adult,Giant,4,True,False,False,False,True,False,False,False
Rabbit,English Angora,4.0,2.1,Female,Sneezing,Sneezing; Nasal Discharge; Weight Loss; Lethargy,Animal Disease Prediction,Adult,Small,4,False,False,False,True,False,False,False,False
Sheep,Cheviot,5.0,85.0,Male,Weight Loss,Weight Loss; Reduced Wool Production; Lethargy; Loss Of Appetite,Animal Disease Prediction,Adult,Giant,4,False,False,False,True,False,False,False,False
Goat,Toggenburg,7.0,65.0,Female,Diarrhea,Diarrhea; Dehydration; Lethargy; Appetite Loss,Animal Disease Prediction,Adult,Giant,4,False,False,True,True,False,True,False,False
Pig,Berkshire,2.0,115.0,Male,Coughing,Coughing; Nasal Discharge; Lethargy; Fever,Animal Disease Prediction,Young,Giant,4,True,False,False,True,True,False,False,False
Dog,Shih Tzu,8.0,8.0,Female,Lethargy,Lethargy; Vomiting; Diarrhea; Loss Of Appetite,Animal Disease Prediction,Senior,Medium,4,False,True,True,True,False,False,False,False
Cat,Scottish Fold,4.0,4.3,Male,Nasal Discharge,Nasal Discharge; Eye Discharge; Sneezing; Lethargy,Animal Disease Prediction,Adult,Small,4,False,False,False,True,False,False,False,False
Horse,Belgian,13.0,650.0,Female,Lameness,Lameness; Swollen Joints; Fever; Weight Loss,Animal Disease Prediction,Senior,Giant,4,True,False,False,False,False,False,False,True
Cow,Brown Swiss,9.0,600.0,Male,Labored Breathing,Labored Breathing; Nasal Discharge; Coughing; Fever,Animal Disease Prediction,Senior,Giant,4,True,False,False,False,True,False,False,False
Rabbit,Himalayan,3.0,1.9,Male,Sneezing,Sneezing; Eye Discharge; Nasal Discharge; Lethargy,Animal Disease Prediction,Young,Small,4,False,False,False,True,False,False,False,False
Sheep,Romney,6.0,78.0,Female,Weight Loss,Weight Loss; Lethargy; Loss Of Appetite; Swollen Joints,Animal Disease Prediction,Adult,Giant,4,False,False,False,True,False,False,False,False
Goat,Kiko,3.0,75.0,Male,Nasal Discharge,Nasal Discharge; Fever; Weight Loss; Loss Of Appetite,Animal Disease Prediction,Young,Giant,4,True,False,False,False,False,False,False,False
Pig,Tamworth,4.0,120.0,Female,Vomiting,Vomiting; Diarrhea; Appetite Loss; Fever,Animal Disease Prediction,Adult,Giant,4,True,True,True,False,False,True,False,False
Dog,Beagle,6.0,13.0,Male,Coughing,Coughing; Labored Breathing; Nasal Discharge; Fever,Animal Disease Prediction,Adult,Medium,4,True,False,False,False,True,False,False,False
Cat,Russian Blue,5.0,4.7,Female,Eye Discharge,Eye Discharge; Nasal Discharge; Sneezing; Lethargy,Animal Disease Prediction,Adult,Small,4,False,False,False,True,False,False,False,False
Horse,Shetland Pony,11.0,300.0,Male,Lameness,Lameness; Swollen Joints; Appetite Loss; Weight Loss,Animal Disease Prediction,Senior,Giant,4,False,False,False,False,False,True,False,True
Cow,Holstein,7.0,650.0,Female,Coughing,Coughing; Nasal Discharge; Appetite Loss; Fever,Animal Disease Prediction,Adult,Giant,4,True,False,False,False,True,True,False,False
Rabbit,Dutch,2.0,1.4,Female,Sneezing,Sneezing; Nasal Discharge; Lethargy; Loss Of Appetite,Animal Disease Prediction,Young,Small,4,False,False,False,True,False,False,False,False
Sheep,Lincoln,8.0,95.0,Male,Lethargy,Lethargy; Swollen Joints; Fever; Loss Of Appetite,Animal Disease Prediction,Senior,Giant,4,True,False,False,True,False,False,False,False
Goat,Lamancha,5.0,72.0,Female,Diarrhea,Diarrhea; Loss Of Appetite; Lethargy; Dehydration,Animal Disease Prediction,Adult,Giant,4,False,False,True,True,False,False,False,False
Pig,Poland China,3.0,110.0,Male,Fever,Fever; Coughing; Nasal Discharge; Weight Loss,Animal Disease Prediction,Young,Giant,4,True,False,False,False,True,False,False,False
Cat,Sphynx,4.0,5.2,Male,Vomiting,Vomiting; Diarrhea; Loss Of Appetite; Lethargy,Animal Disease Prediction,Adult,Medium,4,False,True,True,True,False,False,False,False
Horse,Clydesdale,15.0,700.0,Female,Swollen Joints,Swollen Joints; Lameness; Weight Loss; Lethargy,Animal Disease Prediction,Senior,Giant,4,False,False,False,True,False,False,False,True
Cow,Simmental,8.0,580.0,Male,Appetite Loss,Appetite Loss; Weight Loss; Fever; Lethargy,Animal Disease Prediction,Senior,Giant,4,True,False,False,True,False,True,False,False
Rabbit,Mini Rex,1.0,1.2,Female,Nasal Discharge,Nasal Discharge; Lethargy; Loss Of Appetite; Sneezing,Animal Disease Prediction,Puppy/Kitten,Small,4,False,False,False,True,False,False,False,False
Dog,Rottweiler,5.0,42.0,Female,Lethargy,Lethargy; Vomiting; Loss Of Appetite; Coughing,Animal Disease Prediction,Adult,XLarge,4,False,True,False,True,True,False,False,False
Cat,Bengal,3.0,5.5,Male,Nasal Discharge,Nasal Discharge; Coughing; Sneezing; Lethargy,Animal Disease Prediction,Young,Medium,4,False,False,False,True,True,False,False,False
Horse,Thoroughbred,7.0,480.0,Female,Lameness,Lameness; Loss Of Appetite; Swollen Legs; Fever,Animal Disease Prediction,Adult,Giant,4,True,False,False,False,False,False,False,True
Cow,Angus,6.0,550.0,Male,Coughing,Coughing; Nasal Discharge; Fever; Weight Loss,Animal Disease Prediction,Adult,Giant,4,True,False,False,False,True,False,False,False
Rabbit,Himalayan,2.0,1.6,Male,Nasal Discharge,Nasal Discharge; Sneezing; Lethargy; Appetite Loss,Animal Disease Prediction,Young,Small,4,False,False,False,True,False,True,False,False
Sheep,Texel,4.0,85.0,Female,Lameness,Lameness; Swollen Joints; Loss Of Appetite; Diarrhea,Animal Disease Prediction,Adult,Giant,4,False,False,True,False,False,False,False,True
Goat,Alpine,5.0,72.0,Male,Vomiting,Vomiting; Diarrhea; Fever; Loss Of Appetite,Animal Disease Prediction,Adult,Giant,4,True,True,True,False,False,False,False,False
Pig,Duroc,3.0,100.0,Female,Coughing,Coughing; Nasal Discharge; Loss Of Appetite; Lethargy,Animal Disease Prediction,Young,Giant,4,False,False,False,True,True,False,False,False
Dog,Doberman,6.0,40.0,Male,Vomiting,Vomiting; Lethargy; Loss Of Appetite; Coughing,Animal Disease Prediction,Adult,XLarge,4,False,True,False,True,True,False,False,False
Cat,Siamese,4.0,4.2,Female,Nasal Discharge,Nasal Discharge; Lethargy; Loss Of Appetite; Fever,Animal Disease Prediction,Adult,Small,4,True,False,False,True,False,False,False,False
Horse,Pinto,9.0,530.0,Male,Lameness,Lameness; Coughing; Loss Of Appetite; Swollen Legs,Animal Disease Prediction,Senior,Giant,4,False,False,False,False,True,False,False,True
Cow,Charolais,5.0,620.0,Female,Lethargy,Lethargy; Coughing; Nasal Discharge; Fever,Animal Disease Prediction,Adult,Giant,4,True,False,False,True,True,False,False,False
Rabbit,Mini Lop,1.0,1.2,Female,Nasal Discharge,Nasal Discharge; Loss Of Appetite; Lethargy; Sneezing,Animal Disease Prediction,Puppy/Kitten,Small,4,False,False,False,True,False,False,False,False
Sheep,Suffolk,6.0,90.0,Male,Swollen Joints,Swollen Joints; Loss Of Appetite; Lethargy; Coughing,Animal Disease Prediction,Adult,Giant,4,False,False,False,True,True,False,False,False
Goat,Boer,3.0,70.0,Female,Fever,Fever; Vomiting; Diarrhea; Appetite Loss,Animal Disease Prediction,Young,Giant,4,True,True,True,False,False,True,False,False
Pig,Landrace,5.0,120.0,Male,Coughing,Coughing; Nasal Discharge; Loss Of Appetite; Lethargy,Animal Disease Prediction,Adult,Giant,4,False,False,False,True,True,False,False,False
Dog,Pit Bull,4.0,35.0,Female,Lethargy,Lethargy; Vomiting; Loss Of Appetite; Coughing,Animal Disease Prediction,Adult,XLarge,4,False,True,False,True,True,False,False,False
Cat,Persian,5.0,5.0,Male,Eye Discharge,Eye Discharge; Nasal Discharge; Sneezing; Lethargy,Animal Disease Prediction,Adult,Small,4,False,False,False,True,False,False,False,False
Horse,Mustang,12.0,550.0,Male,Lameness,Lameness; Appetite Loss; Swollen Legs; Fever,Animal Disease Prediction,Senior,Giant,4,True,False,False,False,False,True,False,True
Cow,Hereford,7.0,580.0,Female,Loss Of Appetite,Loss Of Appetite; Fever; Coughing; Lethargy,Animal Disease Prediction,Adult,Giant,4,True,False,False,True,True,False,False,False
Rabbit,Holland Lop,3.0,1.3,Male,Nasal Discharge,Nasal Discharge; Loss Of Appetite; Lethargy; Fever,Animal Disease Prediction,Young,Small,4,True,False,False,True,False,False,False,False
Sheep,Border Leicester,5.0,90.0,Male,Lethargy,Lethargy; Nasal Discharge; Swollen Joints; Loss Of Appetite,Animal Disease Prediction,Adult,Giant,4,False,False,False,True,False,False,False,False
Goat,Nubian,6.0,60.0,Female,Vomiting,Vomiting; Fever; Loss Of Appetite; Lethargy,Animal Disease Prediction,Adult,Giant,4,True,True,False,True,False,False,False,False
Pig,Wessex Saddleback,3.0,105.0,Male,Vomiting,Vomiting; Fever; Loss Of Appetite; Lethargy,Animal Disease Prediction,Young,Giant,4,True,True,False,True,False,False,False,False
Dog,Cocker Spaniel,5.0,20.0,Female,Vomiting,Vomiting; Lethargy; Loss Of Appetite; Fever,Animal Disease Prediction,Adult,Large,4,True,True,False,True,False,False,False,False
Cat,Scottish Fold,4.0,4.8,Male,Coughing,Coughing; Loss Of Appetite; Fever; Lethargy,Animal Disease Prediction,Adult,Small,4,True,False,False,True,True,False,False,False
Horse,Arabian,6.0,500.0,Female,Lameness,Lameness; Loss Of Appetite; Swollen Legs; Coughing,Animal Disease Prediction,Adult,Giant,4,False,False,False,False,True,False,False,True
Cow,Jersey,5.0,500.0,Female,Coughing,Coughing; Nasal Discharge; Lethargy; Fever,Animal Disease Prediction,Adult,Giant,4,True,False,False,True,True,False,False,False
Rabbit,English Angora,2.0,1.5,Male,Sneezing,Sneezing; Nasal Discharge; Loss Of Appetite; Fever,Animal Disease Prediction,Young,Small,4,True,False,False,False,False,False,False,False
Dog,German Shepherd,4.0,45.0,Female,Lethargy,Lethargy; Loss Of Appetite; Coughing; Fever,Animal Disease Prediction,Adult,XLarge,4,True,False,False,True,True,False,False,False
Cat,Maine Coon,3.0,7.5,Male,Lethargy,Lethargy; Vomiting; Loss Of Appetite; Diarrhea,Animal Disease Prediction,Young,Medium,4,False,True,True,True,False,False,False,False
Horse,Clydesdale,9.0,850.0,Male,Lameness,Lameness; Coughing; Loss Of Appetite; Fever,Animal Disease Prediction,Senior,Giant,4,True,False,False,False,True,False,False,True
Cow,Holstein,5.0,620.0,Female,Coughing,Coughing; Fever; Loss Of Appetite; Lethargy,Animal Disease Prediction,Adult,Giant,4,True,False,False,True,True,False,False,False
Rabbit,English Spot,2.0,1.3,Female,Sneezing,Sneezing; Nasal Discharge; Loss Of Appetite; Fever,Animal Disease Prediction,Young,Small,4,True,False,False,False,False,False,False,False
Sheep,Finnsheep,4.0,70.0,Male,Coughing,Coughing; Lethargy; Loss Of Appetite; Swollen Joints,Animal Disease Prediction,Adult,Giant,4,False,False,False,True,True,False,False,False
Goat,Saanen,5.0,65.0,Female,Vomiting,Vomiting; Fever; Diarrhea; Loss Of Appetite,Animal Disease Prediction,Adult,Giant,4,True,True,True,False,False,False,False,False
Pig,Tamworth,3.0,100.0,Male,Coughing,Coughing; Lethargy; Nasal Discharge; Loss Of Appetite,Animal Disease Prediction,Young,Giant,4,False,False,False,True,True,False,False,False
Dog,Poodle,6.0,25.0,Male,Lethargy,Lethargy; Loss Of Appetite; Coughing; Fever,Animal Disease Prediction,Adult,Large,4,True,False,False,True,True,False,False,False
Cat,Russian Blue,3.0,4.8,Female,Nasal Discharge,Nasal Discharge; Coughing; Loss Of Appetite; Lethargy,Animal Disease Prediction,Young,Small,4,False,False,False,True,True,False,False,False
Horse,Shetland Pony,8.0,300.0,Female,Lameness,Lameness; Loss Of Appetite; Swollen Legs; Fever,Animal Disease Prediction,Senior,Giant,4,True,False,False,False,False,False,False,True
Cow,Guernsey,7.0,590.0,Male,Coughing,Coughing; Lethargy; Loss Of Appetite; Swollen Legs,Animal Disease Prediction,Adult,Giant,4,False,False,False,True,True,False,False,False
Rabbit,Mini Rex,1.0,1.1,Female,Sneezing,Sneezing; Loss Of Appetite; Fever; Nasal Discharge,Animal Disease Prediction,Puppy/Kitten,Small,4,True,False,False,False,False,False,False,False
Sheep,Leicester Longwool,6.0,95.0,Male,Swollen Joints,Swollen Joints; Loss Of Appetite; Coughing; Lethargy,Animal Disease Prediction,Adult,Giant,4,False,False,False,True,True,False,False,False
Goat,Nigerian Dwarf,2.0,55.0,Female,Vomiting,Vomiting; Fever; Loss Of Appetite; Lethargy,Animal Disease Prediction,Young,Giant,4,True,True,False,True,False,False,False,False
Pig,Large White,6.0,115.0,Female,Coughing,Coughing; Nasal Discharge; Loss Of Appetite; Lethargy,Animal Disease Prediction,Adult,Giant,4,False,False,False,True,True,False,False,False
Dog,Golden Retriever,7.0,33.0,Male,Lethargy,Lethargy; Vomiting; Loss Of Appetite; Fever,Animal Disease Prediction,Adult,XLarge,4,True,True,False,True,False,False,False,False
Cat,Burmese,4.0,4.3,Male,Nasal Discharge,Nasal Discharge; Coughing; Loss Of Appetite; Lethargy,Animal Disease Prediction,Adult,Small,4,False,False,False,True,True,False,False,False
Horse,Welsh Pony,5.0,400.0,Female,Lameness,Lameness; Loss Of Appetite; Swollen Legs; Fever,Animal Disease Prediction,Adult,Giant,4,True,False,False,False,False,False,False,True
Cow,Aberdeen Angus,6.0,620.0,Female,Coughing,Coughing; Fever; Loss Of Appetite; Lethargy,Animal Disease Prediction,Adult,Giant,4,True,False,False,True,True,False,False,False
Rabbit,Himalayan,2.0,1.2,Male,Sneezing,Sneezing; Loss Of Appetite; Fever; Nasal Discharge,Animal Disease Prediction,Young,Small,4,True,False,False,False,False,False,False,False
Sheep,Dorset,3.0,75.0,Male,Coughing,Coughing; Loss Of Appetite; Lethargy; Fever,Animal Disease Prediction,Young,Giant,4,True,False,False,True,True,False,False,False
Goat,Toggenburg,5.0,60.0,Female,Vomiting,Vomiting; Diarrhea; Loss Of Appetite; Fever,Animal Disease Prediction,Adult,Giant,4,True,True,True,False,False,False,False,False
Pig,Berkshire,4.0,95.0,Male,Coughing,Coughing; Loss Of Appetite; Lethargy; Nasal Discharge,Animal Disease Prediction,Adult,Giant,4,False,False,False,True,True,False,False,False
Dog,Bulldog,5.0,18.0,Female,Lethargy,Lethargy; Coughing; Loss Of Appetite; Fever,Animal Disease Prediction,Adult,Large,4,True,False,False,True,True,False,False,False
Cat,Siamese,6.0,5.5,Male,Coughing,Coughing; Loss Of Appetite; Lethargy; Fever,Animal Disease Prediction,Adult,Medium,4,True,False,False,True,True,False,False,False
Cow,Ayrshire,4.0,630.0,Male,Coughing,Coughing; Lethargy; Loss Of Appetite; Swollen Legs,Animal Disease Prediction,Adult,Giant,4,False,False,False,True,True,False,False,False
Dog,Beagle,4.0,15.0,Female,Coughing,Coughing; Loss Of Appetite; Lethargy; Fever,Animal Disease Prediction,Adult,Medium,4,True,False,False,True,True,False,False,False
Cat,Bengal,3.0,5.0,Male,Nasal Discharge,Nasal Discharge; Coughing; Loss Of Appetite; Fever,Animal Disease Prediction,Young,Small,4,True,False,False,False,True,False,False,False
Horse,Arabian,7.0,500.0,Female,Lameness,Lameness; Loss Of Appetite; Swollen Legs; Fever,Animal Disease Prediction,Adult,Giant,4,True,False,False,False,False,False,False,True
Cow,Jersey,5.0,560.0,Male,Coughing,Coughing; Loss Of Appetite; Lethargy; Fever,Animal Disease Prediction,Adult,Giant,4,True,False,False,True,True,False,False,False
Rabbit,Himalayan,2.0,1.2,Male,Sneezing,Sneezing; Loss Of Appetite; Nasal Discharge; Fever,Animal Disease Prediction,Young,Small,4,True,False,False,False,False,False,False,False
Sheep,Suffolk,5.0,90.0,Female,Coughing,Coughing; Lethargy; Loss Of Appetite; Fever,Animal Disease Prediction,Adult,Giant,4,True,False,False,True,True,False,False,False
Goat,Boer,6.0,70.0,Male,Vomiting,Vomiting; Diarrhea; Loss Of Appetite; Fever,Animal Disease Prediction,Adult,Giant,4,True,True,True,False,False,False,False,False
Pig,Duroc,4.0,105.0,Female,Coughing,Coughing; Loss Of Appetite; Nasal Discharge; Lethargy,Animal Disease Prediction,Adult,Giant,4,False,False,False,True,True,False,False,False
Dog,Chihuahua,3.0,6.0,Male,Lethargy,Lethargy; Vomiting; Loss Of Appetite; Fever,Animal Disease Prediction,Young,Medium,4,True,True,False,True,False,False,False,False
Cat,Scottish Fold,5.0,4.7,Female,Nasal Discharge,Nasal Discharge; Coughing; Loss Of Appetite; Fever,Animal Disease Prediction,Adult,Small,4,True,False,False,False,True,False,False,False
Horse,Mustang,8.0,550.0,Male,Lameness,Lameness; Loss Of Appetite; Swollen Legs; Fever,Animal Disease Prediction,Senior,Giant,4,True,False,False,False,False,False,False,True
Cow,Simmental,4.0,650.0,Male,Coughing,Coughing; Loss Of Appetite; Lethargy; Fever,Animal Disease Prediction,Adult,Giant,4,True,False,False,True,True,False,False,False
Rabbit,Mini Lop,1.0,1.0,Female,Sneezing,Sneezing; Loss Of Appetite; Nasal Discharge; Fever,Animal Disease Prediction,Puppy/Kitten,Small,4,True,False,False,False,False,False,False,False
Sheep,Karakul,5.0,80.0,Male,Swollen Joints,Swollen Joints; Coughing; Loss Of Appetite; Lethargy,Animal Disease Prediction,Adult,Giant,4,False,False,False,True,True,False,False,False
Goat,Angora,6.0,60.0,Female,Vomiting,Vomiting; Loss Of Appetite; Lethargy; Fever,Animal Disease Prediction,Adult,Giant,4,True,True,False,True,False,False,False,False
