age,weight,symptom_count,weight_age_ratio,is_young,is_senior,is_emergency,is_chronic,urgency_level,animal_type_encoded,breed_encoded,gender_encoded,primary_symptom_encoded,symptom_severity_encoded,breed_size_encoded,breed_health_risk_encoded,life_stage_encoded,weight_status_encoded,symptom_pattern_encoded,season_encoded,time_of_day_encoded,data_source_encoded,has_fever,has_vomiting,has_diarrhea,has_lethargy,has_coughing,has_appetite_loss,has_skin_lesions,has_lameness
9.8,4.7,5,0.4351851851851852,False,True,False,False,2,3,25,2,355,3,4,5,5,0,14,1,2,4,False,True,False,True,True,False,False,False
7.1,6.2,5,0.7654320987654322,False,True,False,False,1,7,121,2,324,2,3,5,5,0,23,1,1,4,False,False,False,True,False,False,False,False
1.0,27.4,5,13.7,True,False,False,False,1,7,63,2,80,2,1,6,7,0,18,0,0,4,True,False,False,False,False,False,False,False
15.0,34.8,5,2.175,False,True,False,False,1,7,63,2,106,2,1,6,1,0,31,0,2,4,False,False,False,True,True,False,False,False
9.3,15.0,5,1.4563106796116503,False,True,True,False,4,7,23,2,332,0,4,2,5,0,14,1,0,4,False,True,False,True,False,True,False,False
13.0,26.5,5,1.8928571428571428,False,True,False,False,1,7,13,2,673,2,2,3,1,0,5,2,3,4,False,False,True,False,False,False,False,False
0.0,0.0,5,0.0,False,False,False,False,1,7,117,2,683,2,4,5,6,3,10,3,1,1,False,False,True,False,True,False,False,False
8.2,7.4,5,0.8043478260869567,False,True,False,False,1,3,70,2,12,2,4,5,5,0,10,3,1,4,False,True,True,False,True,False,False,False
2.9,3.8,5,0.9743589743589743,False,False,False,False,1,3,16,2,578,2,4,5,7,0,19,0,1,4,False,False,False,False,False,False,False,False
10.9,5.7,5,0.4789915966386555,False,True,False,False,1,3,82,2,597,2,4,5,1,0,5,0,1,4,False,False,True,False,False,False,False,False
7.5,4.7,5,0.5529411764705883,False,True,False,False,1,3,25,2,381,2,4,5,5,0,18,3,1,4,False,False,False,False,False,False,False,False
2.8,9.7,5,2.552631578947368,False,False,False,False,1,3,89,2,230,2,4,5,7,1,2,2,3,4,False,True,False,False,False,False,False,False
8.2,17.7,5,1.923913043478261,False,True,False,False,1,7,23,2,139,2,4,2,5,0,6,0,1,4,False,True,True,True,False,False,False,False
11.6,6.2,5,0.4920634920634921,False,True,False,False,3,3,75,2,709,1,4,5,1,0,27,2,2,4,False,False,False,False,True,False,False,False
10.8,20.2,5,1.711864406779661,False,True,False,False,1,7,23,2,396,2,4,2,1,0,27,0,1,4,False,False,False,False,False,False,False,False
16.7,6.0,5,0.33898305084745767,False,True,False,False,1,3,16,2,106,2,4,5,1,0,14,0,3,4,False,True,False,True,True,False,False,False
5.8,30.4,5,4.470588235294118,False,False,False,False,1,7,94,2,228,2,1,5,0,0,19,2,2,4,False,False,False,False,False,False,False,False
0.0,0.0,1,0.0,False,False,False,False,1,35,117,2,147,2,4,5,6,3,24,3,3,2,False,False,False,False,True,False,False,False
12.0,2.7,5,0.2076923076923077,False,True,False,False,1,3,75,2,642,2,4,5,1,0,2,1,0,4,False,False,False,False,False,True,False,False
0.5,7.7,5,5.133333333333334,True,False,False,False,2,3,75,2,355,3,4,5,3,0,9,0,3,4,False,True,True,True,False,False,False,False
12.9,6.8,5,0.48920863309352514,False,True,False,False,1,3,70,2,192,2,4,5,1,0,18,3,2,4,False,False,False,False,False,False,False,False
8.2,4.1,5,0.44565217391304346,False,True,False,False,2,3,97,2,27,3,4,5,5,0,10,2,0,4,True,False,True,False,True,True,False,False
9.5,5.7,5,0.5428571428571429,False,True,False,False,2,3,89,2,355,3,4,5,5,0,14,2,2,4,False,False,False,True,False,True,False,False
13.8,28.6,5,1.9324324324324325,False,True,False,False,3,7,75,2,229,1,4,5,1,0,20,3,0,4,True,False,False,True,False,False,False,False
5.0,4.1,5,0.6833333333333332,False,False,False,False,2,3,97,2,128,3,4,5,0,0,5,2,3,4,False,True,True,False,False,True,False,False
12.6,26.1,5,1.9191176470588236,False,True,False,False,3,7,13,2,437,1,2,3,1,0,17,1,0,4,False,True,False,True,True,False,False,False
2.0,550.0,4,183.33333333333334,False,False,False,False,2,5,68,1,128,3,4,5,0,3,6,3,0,0,False,False,True,True,False,True,False,False
14.0,25.0,5,1.6666666666666667,False,True,False,False,3,7,94,2,229,1,1,5,1,0,14,0,1,4,True,False,True,True,True,False,False,False
16.3,25.4,5,1.468208092485549,False,True,False,False,2,7,13,2,341,3,2,3,1,0,19,3,2,4,False,False,False,False,False,False,False,True
2.1,9.1,5,2.9354838709677415,False,False,False,False,2,7,87,2,355,3,2,8,7,0,28,0,1,4,True,False,False,True,True,False,False,False
1.6,41.7,5,16.03846153846154,True,False,False,False,3,7,63,2,229,1,1,6,7,0,6,3,0,4,True,False,False,True,False,True,False,False
0.0,0.0,5,0.0,False,False,False,False,1,26,117,2,500,2,4,5,6,3,20,2,1,1,False,False,False,True,False,False,False,False
4.7,11.5,5,2.017543859649123,False,False,False,False,2,7,75,2,355,3,4,5,0,0,20,3,3,4,False,False,False,True,False,False,False,False
15.5,3.7,5,0.22424242424242424,False,True,True,False,4,3,25,2,332,0,4,5,1,0,14,3,3,4,False,False,True,True,False,False,False,False
11.3,39.0,5,3.170731707317073,False,True,False,False,2,7,94,2,355,3,1,5,1,0,14,2,3,4,False,True,True,True,False,True,False,False
6.0,8.0,5,1.1428571428571428,False,False,False,False,1,7,121,2,106,2,3,5,0,0,13,2,0,4,False,False,True,False,True,False,False,False
4.4,30.0,5,5.555555555555555,False,False,False,False,1,7,13,2,106,2,2,3,0,0,13,2,3,4,False,False,True,False,True,True,False,False
9.2,4.0,5,0.3921568627450981,False,True,False,False,2,3,16,2,27,3,4,5,5,0,10,2,2,4,False,True,True,False,True,True,False,False
12.2,3.8,5,0.2878787878787879,False,True,False,False,2,3,16,2,128,3,4,5,1,0,9,1,2,4,False,False,True,True,False,False,False,False
15.0,39.0,5,2.4375,False,True,False,False,1,7,63,2,677,2,1,6,1,0,14,0,2,4,False,True,False,True,True,False,False,False
16.4,9.2,5,0.5287356321839081,False,True,False,False,1,3,89,2,517,2,4,5,1,1,2,2,0,4,True,True,True,False,False,False,False,False
0.0,0.0,5,0.0,False,False,False,False,1,6,117,2,603,2,4,5,6,3,23,0,2,1,False,False,False,True,False,False,False,False
9.3,10.0,5,0.9708737864077669,False,True,False,False,2,7,75,2,341,3,4,5,5,0,19,0,3,4,True,False,False,False,False,False,False,True
3.0,5.0,4,1.25,False,False,False,False,1,3,82,0,106,2,4,5,0,0,24,3,0,0,True,False,False,False,True,False,False,False
12.7,6.4,5,0.4671532846715329,False,True,False,False,1,3,70,2,552,2,4,5,1,0,2,0,1,4,False,True,False,False,False,True,False,False
13.0,27.6,5,1.9714285714285715,False,True,False,False,2,7,23,2,355,3,4,2,1,0,9,2,0,4,True,False,False,True,False,True,False,True
5.1,5.8,5,0.9508196721311476,False,False,False,False,2,3,97,2,355,3,4,5,0,0,28,2,1,4,False,False,False,True,True,False,False,False
8.1,5.9,5,0.6483516483516484,False,True,False,False,1,3,89,2,106,2,4,5,5,0,10,0,1,4,False,False,True,False,True,False,False,False
14.6,8.0,5,0.5128205128205129,False,True,False,False,2,3,102,2,27,3,4,5,1,0,2,3,0,4,True,True,False,False,False,True,False,False
0.0,0.0,5,0.0,False,False,False,False,3,10,117,2,229,1,4,5,6,3,18,0,0,1,True,False,False,False,False,False,False,False
7.4,34.8,5,4.142857142857142,False,True,False,False,2,7,52,2,355,3,1,1,5,0,14,1,0,4,False,True,False,True,False,True,False,False
10.6,45.0,5,3.8793103448275863,False,True,False,False,1,7,63,2,563,2,1,6,1,0,18,0,3,4,False,False,False,False,False,False,False,False
0.0,0.0,5,0.0,False,False,False,False,1,2,117,2,409,2,4,5,6,3,17,1,0,1,False,True,False,True,False,False,False,False
13.6,43.5,5,2.9794520547945207,False,True,False,False,1,7,51,2,500,2,1,4,1,0,23,0,2,4,False,False,False,True,False,False,False,False
0.0,0.0,5,0.0,False,False,False,False,1,2,117,2,673,2,4,5,6,3,5,1,0,1,False,False,True,False,False,False,False,False
0.0,0.0,5,0.0,False,False,False,False,1,30,117,2,494,2,4,5,6,3,23,3,1,1,False,False,False,True,False,False,False,True
16.2,4.1,5,0.2383720930232558,False,True,False,False,1,3,75,2,120,2,4,5,1,0,23,0,1,4,False,False,False,True,False,False,False,True
9.7,4.2,5,0.39252336448598135,False,True,False,False,2,3,16,2,128,3,4,5,5,0,6,2,2,4,False,True,True,True,False,False,False,False
15.9,7.1,5,0.4201183431952663,False,True,False,False,3,3,107,2,229,1,4,5,1,0,10,3,3,4,True,False,True,False,True,False,False,False
4.2,38.4,5,7.384615384615384,False,False,False,False,1,7,63,2,156,2,1,6,0,0,2,0,2,4,False,True,False,False,False,False,False,False
9.1,4.8,5,0.4752475247524752,False,True,False,False,3,3,97,2,709,1,4,5,5,0,6,2,0,4,False,False,True,True,False,False,False,False
8.8,30.0,5,3.061224489795918,False,True,False,False,1,7,52,2,103,2,1,1,5,0,27,3,1,4,True,False,False,False,False,False,False,False
7.5,7.9,5,0.9294117647058824,False,True,False,False,2,3,70,2,694,3,4,5,5,0,10,1,1,4,False,True,False,False,False,False,False,False
7.4,7.1,5,0.8452380952380951,False,True,False,False,1,3,97,2,683,2,4,5,5,0,2,0,1,4,True,True,True,False,False,False,False,False
7.8,8.3,5,0.9431818181818182,False,True,False,False,2,7,87,2,355,3,2,8,5,0,6,2,0,4,True,True,False,True,False,False,False,False
6.1,7.3,5,1.028169014084507,False,False,False,False,1,3,89,2,583,2,4,5,0,0,24,2,1,4,False,False,False,False,False,False,False,False
12.5,26.9,5,1.9925925925925925,False,True,False,False,1,7,27,2,106,2,4,7,1,0,10,3,0,4,True,True,False,False,True,False,False,False
1.7,7.3,5,2.7037037037037033,True,False,False,False,1,7,87,2,247,2,2,8,7,0,20,0,2,4,False,False,False,True,False,False,False,False
3.6,16.8,5,3.6521739130434785,False,False,False,False,3,7,23,2,709,1,4,2,0,0,20,0,2,4,True,False,False,True,False,False,False,False
0.6,6.8,5,4.25,True,False,False,False,3,3,97,2,229,1,4,5,3,0,24,0,2,4,True,False,False,False,True,False,False,False
4.7,5.3,5,0.9298245614035087,False,False,False,False,1,3,97,2,210,2,4,5,0,0,19,1,3,4,False,False,False,False,False,False,False,False
9.6,4.3,5,0.4056603773584906,False,True,False,False,3,3,75,2,437,1,4,5,5,0,17,1,0,4,False,False,False,True,True,True,False,False
5.3,39.9,5,6.333333333333333,False,False,False,False,1,7,94,2,571,2,1,5,0,0,27,1,1,4,True,False,False,False,True,False,False,False
4.2,25.7,5,4.942307692307692,False,False,False,False,3,7,13,2,229,1,2,3,0,0,2,2,1,4,True,True,True,False,False,False,False,False
1.5,2.5,5,1.0,True,False,False,False,2,3,107,2,355,3,4,5,7,0,6,2,0,4,False,True,False,True,False,False,False,False
0.0,0.0,5,0.0,False,False,False,False,2,9,117,2,341,3,4,5,6,3,19,3,3,1,False,False,False,False,False,False,False,True
0.0,0.0,5,0.0,False,False,False,False,1,30,117,2,682,2,4,5,6,3,1,0,1,1,False,False,False,False,False,False,False,False
5.0,23.586784,0,3.9311306666666668,False,False,False,False,1,7,52,1,532,2,1,1,0,0,20,3,0,3,False,False,False,False,False,False,False,False
0.5,5.4,5,3.6,True,False,False,False,3,3,75,2,709,1,4,5,3,0,19,0,0,4,True,False,False,False,False,False,False,False
5.5,8.0,5,1.2307692307692308,False,False,False,False,1,3,82,2,106,2,4,5,0,0,27,1,0,4,True,False,False,False,True,False,False,False
4.1,5.0,5,0.9803921568627452,False,False,False,False,2,3,97,2,355,3,4,5,0,0,14,1,3,4,False,False,False,True,True,True,False,False
0.0,0.0,5,0.0,False,False,False,False,3,3,117,2,229,1,4,5,6,3,2,3,3,1,True,True,True,False,False,False,False,False
18.0,2.9,5,0.15263157894736842,False,True,False,False,3,3,25,2,437,1,4,5,1,0,13,0,2,4,False,False,False,False,False,True,False,False
18.0,3.9,5,0.20526315789473684,False,True,False,False,3,3,102,2,709,1,4,5,1,0,10,1,1,4,False,False,True,False,False,False,False,False
1.2,8.8,5,4.0,True,False,False,False,1,7,87,2,80,2,2,8,7,0,6,3,1,4,False,False,False,True,False,True,False,False
10.5,32.8,5,2.8521739130434782,False,True,False,False,3,7,51,2,437,1,1,4,1,0,9,0,0,4,True,False,True,True,False,False,False,False
6.0,42.3,5,6.042857142857143,False,False,False,False,1,7,51,2,181,2,1,4,0,0,6,2,2,4,True,True,False,True,False,False,False,False
0.0,0.0,5,0.0,False,False,False,False,1,30,117,2,484,2,4,5,6,3,19,3,0,1,False,False,False,False,False,False,False,True
9.1,6.0,5,0.594059405940594,False,True,False,False,2,3,97,2,27,3,4,5,5,0,10,1,3,4,True,False,True,False,False,True,False,False
3.8,17.1,5,3.5625000000000004,False,False,False,False,3,7,13,2,437,1,2,3,0,0,9,3,1,4,False,False,False,True,False,True,False,False
8.1,4.6,5,0.5054945054945055,False,True,False,False,1,3,82,2,583,2,4,5,5,0,24,2,0,4,False,False,False,False,True,False,False,False
9.9,3.9,5,0.35779816513761464,False,True,False,False,1,7,87,2,106,2,2,8,5,2,27,2,2,4,False,False,False,False,True,False,False,False
4.0,3.0,5,0.6,False,False,False,False,2,7,87,2,355,3,2,8,0,2,6,1,1,4,True,False,True,True,False,False,False,False
0.0,0.0,5,0.0,False,False,False,False,1,2,117,2,194,2,4,5,6,3,14,1,1,1,False,False,True,True,False,False,False,False
7.3,4.3,5,0.5180722891566264,False,True,False,False,2,3,25,2,128,3,4,5,5,0,6,2,2,4,False,False,True,True,False,True,False,False
11.5,6.5,5,0.52,False,True,False,False,1,7,121,2,683,2,3,5,1,0,19,3,2,4,False,False,False,False,False,False,False,False
6.0,4.1,5,0.5857142857142856,False,False,False,False,2,3,107,2,27,3,4,5,0,0,10,3,3,4,False,True,True,False,True,True,False,False
2.9,19.5,5,5.0,False,False,False,False,1,7,13,2,155,2,2,3,7,0,10,2,3,4,False,False,False,False,True,True,False,False
0.0,0.0,5,0.0,False,False,False,False,1,34,117,2,77,2,4,5,6,3,28,1,3,1,False,False,False,True,False,False,False,False
9.8,7.4,5,0.6851851851851851,False,True,False,False,2,7,121,2,355,3,3,5,5,0,20,2,3,4,False,False,False,True,False,False,False,False
15.6,6.1,5,0.36746987951807225,False,True,False,False,1,3,82,2,583,2,4,5,1,0,10,3,0,4,True,True,True,False,False,False,False,False
4.7,6.2,5,1.087719298245614,False,False,False,False,2,3,89,2,355,3,4,5,0,0,31,2,1,4,False,False,False,True,True,False,False,False
16.1,4.6,5,0.2690058479532163,False,True,False,False,1,3,97,2,557,2,4,5,1,0,2,0,3,4,False,True,False,False,False,False,False,False
2.2,28.2,5,8.8125,False,False,False,False,2,7,94,2,355,3,1,5,7,0,6,0,1,4,False,False,True,True,False,True,False,False
2.0,8.9,5,2.966666666666667,False,False,False,False,1,7,87,2,583,2,2,8,7,0,10,1,0,4,True,True,True,False,False,False,False,False
10.4,5.5,5,0.4824561403508772,False,True,False,False,1,7,121,2,176,2,3,5,1,0,28,2,2,4,True,False,False,True,True,False,False,False
5.7,6.5,5,0.9701492537313433,False,False,False,False,2,3,107,2,27,3,4,5,0,0,5,2,1,4,False,False,True,False,False,True,False,False
0.0,0.0,2,0.0,False,False,False,False,2,35,117,2,567,3,4,5,6,3,1,3,1,2,False,False,False,False,False,False,True,False
8.2,38.0,5,4.130434782608696,False,True,False,False,3,7,51,2,229,1,1,4,5,0,23,1,1,4,True,False,False,True,False,False,False,True
0.5,3.9,5,2.6,True,False,False,False,3,7,87,2,229,1,2,8,4,2,27,3,3,4,True,False,False,False,True,False,False,False
1.4,6.9,5,2.8750000000000004,True,False,False,False,3,3,107,2,709,1,4,5,7,0,6,3,2,4,True,False,True,True,False,False,False,False
4.6,9.8,5,1.7500000000000002,False,False,False,False,1,7,75,2,200,2,4,5,0,0,20,0,1,4,False,False,False,True,False,False,False,False
3.8,4.9,5,1.0208333333333335,False,False,False,False,1,3,107,2,565,2,4,5,0,0,28,1,1,4,False,False,False,True,True,False,False,False
16.5,7.0,5,0.4,False,True,False,False,1,3,25,2,237,2,4,5,1,0,18,3,1,4,False,False,False,False,False,False,False,False
2.7,4.7,5,1.2702702702702702,False,False,False,False,2,3,16,2,355,3,4,5,7,0,31,1,1,4,False,False,False,True,False,False,False,False
1.5,28.0,5,11.2,True,False,False,False,3,7,94,2,709,1,1,5,7,0,14,3,3,4,False,True,False,True,False,False,False,False
11.7,28.5,5,2.2440944881889764,False,True,False,False,1,7,23,2,299,2,4,2,1,0,18,2,3,4,False,False,False,False,False,False,False,False
13.1,33.0,5,2.3404255319148937,False,True,False,False,1,7,52,2,115,2,1,1,1,0,19,2,1,4,False,False,False,False,False,False,False,False
0.0,0.0,5,0.0,False,False,False,False,3,26,117,2,229,1,4,5,6,3,19,2,0,1,True,False,False,False,False,False,False,False
9.5,6.9,5,0.6571428571428571,False,True,False,False,2,3,89,2,355,3,4,5,5,0,17,2,0,4,False,False,True,True,True,False,False,False
9.8,8.0,5,0.7407407407407407,False,True,False,False,3,3,102,2,437,1,4,5,5,0,5,2,0,4,True,False,True,False,False,False,False,False
6.9,25.3,5,3.20253164556962,False,False,False,False,3,7,75,2,229,1,4,5,0,0,23,3,0,4,True,False,False,True,False,False,False,False
18.0,6.8,5,0.35789473684210527,False,True,False,False,2,3,70,2,355,3,4,5,1,0,14,0,0,4,True,False,True,True,False,False,False,False
0.0,0.0,5,0.0,False,False,False,False,3,22,117,2,229,1,4,5,6,3,24,1,1,1,True,False,False,False,True,False,False,False
0.0,0.0,5,0.0,False,False,False,False,1,15,117,2,443,2,4,5,6,3,6,2,2,1,False,False,True,True,False,False,False,False
5.9,7.4,5,1.0724637681159421,False,False,False,False,1,7,121,2,106,2,3,5,0,0,13,1,0,4,False,True,False,False,True,True,False,False
5.0,6.1,5,1.0166666666666666,False,False,False,False,1,3,70,2,106,2,4,5,0,0,31,1,1,4,False,False,False,True,True,False,False,False
0.0,0.0,5,0.0,False,False,False,False,1,18,117,2,578,2,4,5,6,3,19,1,1,1,False,False,False,False,False,False,False,False
6.7,26.9,5,3.4935064935064934,False,False,False,False,3,7,75,2,437,1,4,5,0,0,13,2,3,4,False,False,True,False,True,False,False,False
3.6,5.9,5,1.282608695652174,False,False,False,False,1,3,89,2,701,2,4,5,0,0,18,2,0,4,False,False,False,False,False,False,False,False
9.8,6.0,5,0.5555555555555555,False,True,False,False,3,3,16,2,229,1,4,5,5,0,5,0,1,4,True,True,False,False,False,True,False,False
6.3,6.3,5,0.863013698630137,False,False,False,False,1,3,75,2,365,2,4,5,0,0,9,1,1,4,False,False,True,True,False,False,False,False
1.7,28.4,5,10.518518518518517,True,False,False,False,2,7,52,2,355,3,1,1,7,0,28,0,2,4,False,False,False,True,True,False,False,False
12.8,28.7,5,2.079710144927536,False,True,False,False,1,7,75,2,126,2,4,5,1,0,20,1,3,4,True,False,False,True,False,False,False,False
6.6,3.8,5,0.5,False,False,False,False,1,3,82,2,106,2,4,5,0,0,17,1,1,4,False,False,True,True,True,False,False,False
6.6,6.0,5,0.7894736842105263,False,False,False,False,1,7,87,2,583,2,2,8,0,0,14,2,3,4,False,False,True,True,False,True,False,False
0.0,0.0,5,0.0,False,False,False,False,3,2,117,2,229,1,4,5,6,3,20,0,2,1,True,False,False,True,False,False,False,False
1.5,40.5,5,16.2,True,False,False,False,1,7,63,2,148,2,1,6,7,0,13,3,2,4,False,True,False,False,True,False,False,False
5.8,6.7,5,0.9852941176470589,False,False,False,False,1,3,89,2,115,2,4,5,0,0,2,0,0,4,True,False,True,False,False,False,False,False
13.1,6.0,5,0.425531914893617,False,True,False,False,2,3,75,2,355,3,4,5,1,0,28,1,1,4,False,False,False,True,True,False,False,False
6.0,90.0,4,12.857142857142858,False,False,False,False,1,30,109,1,639,2,4,5,5,3,28,0,3,0,False,False,False,True,True,False,False,False
8.4,41.7,5,4.4361702127659575,False,True,False,False,1,7,52,2,573,2,1,1,5,0,18,2,1,4,True,False,False,False,False,False,False,False
15.0,37.0,5,2.3125,False,True,False,False,1,7,63,2,106,2,1,6,1,0,10,1,3,4,True,True,True,False,True,False,False,False
4.4,7.2,5,1.3333333333333333,False,False,False,False,3,3,89,2,229,1,4,5,0,0,2,0,3,4,True,True,True,False,False,True,False,False
14.3,21.3,5,1.392156862745098,False,True,False,False,2,7,27,2,341,3,4,7,1,0,19,3,2,4,False,False,False,False,False,False,False,True
3.8,4.5,5,0.9375,False,False,False,False,1,3,70,2,275,2,4,5,0,0,18,1,2,4,False,False,False,False,False,False,False,False
7.5,31.2,5,3.6705882352941175,False,True,False,False,3,7,75,2,229,1,4,5,5,0,9,1,1,4,True,True,False,True,False,False,False,False
0.0,0.0,5,0.0,False,False,False,False,1,2,117,2,583,2,4,5,6,3,24,1,1,1,False,False,False,False,False,False,False,False
12.8,5.4,5,0.391304347826087,False,True,False,False,3,3,89,2,437,1,4,5,1,0,5,2,3,4,False,True,False,False,False,False,False,False
0.5,7.9,5,5.266666666666667,True,False,False,False,2,3,70,2,27,3,4,5,3,0,10,1,2,4,True,True,False,False,False,True,False,False
1.5,5.0,5,2.0,True,False,False,False,2,3,107,2,355,3,4,5,7,0,14,0,0,4,False,False,False,True,False,True,False,False
9.1,25.9,5,2.5643564356435644,False,True,False,False,2,7,94,2,694,3,1,5,5,0,6,1,0,4,False,True,True,True,False,True,False,False
10.6,2.5,5,0.21551724137931036,False,True,False,False,2,3,16,2,27,3,4,5,1,0,5,1,1,4,False,False,False,False,False,True,False,False
13.6,6.5,5,0.4452054794520548,False,True,False,False,2,3,75,2,355,3,4,5,1,0,14,3,3,4,True,False,True,True,True,False,False,False
4.6,31.0,5,5.5357142857142865,False,False,False,False,2,7,51,2,694,3,1,4,0,0,17,0,2,4,False,True,False,True,True,False,False,False
10.5,6.6,5,0.5739130434782609,False,True,False,False,2,3,70,2,355,3,4,5,1,0,9,0,3,4,True,True,False,True,False,False,False,False
